dataset,objects,features,labels,ch_btw,ch,db,dunn,ii,sil,xb,knn,nb,rf,lr,lda,mlp,agglo_average_ami,agglo_average_nmi,agglo_average_vm,agglo_average_arand,agglo_complete_ami,agglo_complete_nmi,agglo_complete_vm,agglo_complete_arand,agglo_single_ami,agglo_single_nmi,agglo_single_vm,agglo_single_arand,birch_ami,birch_nmi,birch_vm,birch_arand,dbscan_ami,dbscan_nmi,dbscan_vm,dbscan_arand,hdbscan_ami,hdbscan_nmi,hdbscan_vm,hdbscan_arand,kmeans_ami,kmeans_nmi,kmeans_vm,kmeans_arand,xmeans_ami,xmeans_nmi,xmeans_vm,xmeans_arand,kmedoid_ami,kmedoid_nmi,kmedoid_vm,kmedoid_arand,ensemble_classifiers
rice_dataset_cammeo_and_osmancik,3810,7,2,0.8823685457771089,4850.940296726767,0.7049705305214009,0.00035965479353987546,0.02392695276067562,0.45556227570243024,0.1921609587175174,0.8824146981627298,0.9081364829396325,0.9278215223097112,0.8797900262467191,0.9296587926509187,0.8811023622047245,0.4631807647052656,0.46354906255158373,0.4632874738073702,0.5412729274606256,0.3391247789492182,0.35438137022833865,0.3393965016967008,0.2351536075561435,0.001242142129259164,0.012635542782736093,0.0025514716000983864,0.0003107250870902983,0.4358845834378471,0.4392662985618073,0.43599248320311534,0.5391421895007108,0.0,0.008527969629885057,0.0019161179795120179,0.00030920820106119005,0.2536365528068781,0.2536365528068781,0.2536365528068781,0.2554063786552426,0.4685535599496837,0.46868304077931616,0.46865684460454454,0.577223907900681,0.42767833419837736,0.40034473489115185,0.39384724036786906,0.4304739809135583,0.4666931406028817,0.466816720383349,0.4667966532187025,0.5764550691383176,0.9296587926509187
breast_cancer_wisconsin_prognostic,569,30,2,0.8928111330793015,633.631107124059,0.7206452107551479,0.002510515197596338,0.036528361987179396,0.5136967691471238,0.20918286797116534,0.935010091600683,0.927930445582984,0.9578326346840553,0.9139264089427108,0.95960254618848,0.9261450085390466,0.4541194230630328,0.4566361569147606,0.4564998037576455,0.537080142534353,0.4251226562564935,0.42775299602798683,0.42772319742917386,0.4646563799030458,0.035702429591946874,0.06881968245862766,0.04971724527630517,0.027183250819450007,0.5376968814307717,0.48970989222527217,0.5389299137697627,0.6483081323267805,0.4205896773819145,0.4442220722528886,0.4293985958497905,0.5866778212459854,0.4842476654764843,0.4778453982529031,0.44101683609472175,0.4620268335359447,0.4640047128452095,0.46716553776224073,0.4630395031086662,0.5197881128908282,0.3037628453216988,0.44823699438199693,0.35969043496027686,0.40461836138899027,0.4973069621902438,0.4998793047401266,0.49803643286816274,0.5337690933348298,0.95960254618848
wine,178,13,3,0.7240583987903279,206.67811644807986,1.515486252136648,0.004784513323057533,0.05241828697094747,0.20008297882830714,2.4027379302333247,0.7250793650793651,0.9776190476190475,0.972063492063492,0.6974603174603174,0.9717460317460318,0.8101587301587301,0.4238068998196488,0.44861872809194037,0.4277493111101406,0.351648969504864,0.43626407148106267,0.46350918452653456,0.44227466849796115,0.3708330215187078,0.36824412775740983,0.39277545459019225,0.39264318674429605,0.29792209195290015,0.4319148104893894,0.44264710792616324,0.4333440759627587,0.3613702358402111,0.36410772257365476,0.3862897682450408,0.38161374238084905,0.2870904224197063,0.411092981565771,0.411092981565771,0.411092981565771,0.3581097929020258,0.42268666427661195,0.4429261280499242,0.4287568597645352,0.37111371823084754,0.4300210214780802,0.41902357490912373,0.4300264942521115,0.33661956439626606,0.4292062386258572,0.435195269830423,0.43519421216392945,0.4024688570753171,0.9776190476190475
microbes,30527,24,10,0.33078525290327804,147.8345627044006,11.348645916861326,0.0182551054045396,0.0038173589950867494,-0.08034404686990783,94.95168847317399,0.8778819238498243,0.2737244954211872,0.8945550421934307,0.46473765550083923,0.4433465934743367,0.7018077786567796,0.027435563080323196,0.02967770324867226,0.029580177050955125,0.005512236130334635,0.05383129943838537,0.0563057575769382,0.05545307004170939,0.01421687765587717,0.009802337155582576,0.03870415067721232,0.013336438312507273,-2.093798801402551e-06,0.018285231519039283,0.02202426131186451,0.018467305633245664,0.0055254276781599825,0.4097054272570394,0.5057275278180066,0.4488007618303668,0.2793073268554744,0.319911753567979,0.32115488348949867,0.3197227014784972,0.31497660465237076,0.056937734219932624,0.07129087600258313,0.06330793433239504,0.015448622692032416,0.07643819660454718,0.0777083435192393,0.0778203566528432,0.01258577113325598,0.048998534984292956,0.051453580729560536,0.05029599804388098,0.014559477463878584,0.8945550421934307
raisin,900,7,2,0.781133472486252,577.5756623332809,0.9276940226365437,0.00017928285588625023,0.02820011130533804,0.32072542887098626,0.38869366325628835,0.8411111111111111,0.8355555555555556,0.8633333333333333,0.8111111111111111,0.8577777777777778,0.8122222222222222,0.25514727966434403,0.2650699722513385,0.25713933802301947,0.22568964340904518,0.28531258332111287,0.28929502296938653,0.2862975800168928,0.3198691435507746,0.008697222200526395,0.028557277154476802,0.015525419468819518,0.00014360762954562345,0.31762413531367445,0.3088445669991969,0.31869726718263885,0.28143311098749196,0.055302141137038144,0.06973600514562842,0.13181237326728895,0.0044093850843743435,0.23839317102719768,0.23839317102719768,0.23839317102719768,0.2372619128007214,0.28459534849976725,0.28975110352562194,0.2855505882449779,0.30338373568265625,0.23195492090549324,0.28663155775095717,0.2688107541625541,0.23195729074748533,0.34386048973986055,0.3448488551570341,0.3444138953605363,0.3383421075626448,0.8633333333333333
ionosphere,351,34,2,0.36508423024904296,17.746060148893193,4.086444914236703,0.047880122575773974,0.5240418709976844,0.15487902523304678,4.5254555973706045,0.8718712273641852,0.8831790744466801,0.9230985915492959,0.8549295774647888,0.8491750503018111,0.8861971830985917,0.030241925013814546,0.07215710490148951,0.05331903835475107,0.0319104200810834,0.12245641388941428,0.1343020977221411,0.13127656245929348,0.15563350819039043,0.014918275202090011,0.058538622273786034,0.039385626740330644,0.022603905047395286,0.30377640471896683,0.3122207061245132,0.2708826956411453,0.3064972942407753,0.3037542195367616,0.37307546687063015,0.3084186628665971,0.274108109833815,0.42445546633795156,0.42445546633795156,0.42445546633795156,0.42445546633795156,0.2600294885346824,0.2751572101500778,0.26352453225653133,0.25568812260724094,0.13873069338842503,0.11755435081070878,0.1111045729506173,0.14217479498136062,0.11595631279280957,0.11788889913897341,0.11783723273413975,0.14561754983471906,0.9230985915492959
statlog_german_credit,1000,24,2,0.29101906307370956,25.601023011955576,5.028796796569715,0.013233333874919722,0.0009708720125158953,0.08773717313181714,8.186391610293345,0.7179999999999999,0.752,0.762,0.728,0.757,0.7699999999999999,0.022889010295971516,0.029378150551637228,0.024164543966226634,0.0635743593381591,0.022829624788279282,0.02702822503850876,0.025806076959061335,0.0719060368229323,0.006238111452739018,0.030094402234521155,0.014614231988322549,0.012140892882583798,0.02390455341996999,0.029309745199648567,0.02892651919543087,0.08011436449226143,0.021723859154149358,0.2975651039420415,0.026050606969524444,0.08515146890101138,0.027430803571462208,0.009956589743528997,0.028951596575931705,0.027430803571462208,0.018180831592925623,0.022709808760262698,0.020482975988295724,0.06648205963901856,0.016931054623948068,0.03573376024845993,0.023289483506413595,0.06084783137101084,0.019981603377281935,0.020894305253251824,0.020842694348696452,0.07079228827625492,0.7699999999999999
seismic_bumps,646,24,2,0.12609062737963586,4.4172959388594,5.811200845819681,0.0031491729205649546,0.04768213618707082,0.020911410399811974,9.058370982404558,0.9334406678592725,0.9334406678592725,0.9334406678592725,0.9334406678592725,0.9148717948717948,0.9334406678592725,0.0076740516143603945,0.014953434338624444,0.012464362488403715,0.020374657454180083,0.013627177720901199,0.01861106144456528,0.015430421939422618,0.04508867080697775,-0.00213903306767504,0.005993984706747241,0.005226845778720373,-0.002822466836014677,0.016223602105939722,0.022995126113363618,0.019083326654662017,0.0317890684010043,0.024440672029184474,0.1948346851947118,0.07314450320551898,0.0053242034422623105,0.006236705413805028,0.007613124596500401,0.007613124596500401,0.0019440130554368227,0.01177706856191957,0.015371728800579599,0.013508135755572557,0.03136919941995188,0.007549663259519411,0.05699634102861959,0.028920462870175558,0.0007929406436523207,0.031729063380843026,0.04381497333619931,0.03403715584467558,0.02563740914127104,0.9334406678592725
cnae9,1080,856,9,0.47650063563874656,19.619724904581172,4.537878090346366,0.17978259449608835,0.02961946927618315,-0.009894847119837407,10.490427993132206,0.8472222222222221,0.8768518518518519,0.9314814814814815,0.950925925925926,0.8916666666666666,0.9527777777777778,5.976229498888116e-05,0.08169151482790073,0.044409281055115074,3.4089210834639445e-05,0.20278242828987544,0.26462710675176027,0.23824245745731024,0.022567330205557404,1.9906853905185753e-05,0.08161775546002488,0.04436918386135699,1.1338195920698804e-05,0.3376189570462795,0.4174793531392364,0.34120660839737105,0.0822382386724952,0.16284678712293402,0.5627558571135023,0.48139111890096126,0.04224385966909573,0.16649572753910785,0.14150107830860553,0.14150107830860553,0.13552463497839745,0.4429994492793784,0.5051019149038753,0.48057692682311065,0.2055750503988869,0.11323440686027512,0.14791712824620432,0.07010668413069422,0.02690974856859039,0.40368562788484763,0.42366266396364505,0.4236173172113923,0.16754980515026532,0.9527777777777778
music_genre_classification,1000,26,10,0.5688248818754353,109.15437596842128,10.122988158913511,0.011655942789545475,0.0064423398945633184,-0.15657279766810417,112.3288547005834,0.308,0.344,0.457,0.32599999999999996,0.507,0.392,0.21011493186561442,0.2241871722983201,0.22143400154859355,0.11567358791423406,0.1887173769678841,0.22140579636875163,0.2200494254126059,0.09582779932583478,0.013311438703135222,0.1047314298606028,0.06755470861732046,0.0003502606879033764,0.19908834960893296,0.2236080275933939,0.20493964520503155,0.09803985740167144,0.16146993636236692,0.23761401624819758,0.23736160661625255,0.06364188800377739,0.17042140576315565,0.17153603313637655,0.12417298602117197,0.16756446340531903,0.204245015416416,0.2265241670706822,0.21981149837077835,0.11353769238248308,0.1908545510861968,0.25160907531706994,0.24513657473848416,0.10238092985884159,0.20046014176128368,0.23959313918725383,0.2382091631011826,0.12878846439361033,0.507
wine_customer,178,13,3,0.7275030363320621,206.6781164482879,1.5154862521642152,0.004784513270347012,0.05241828696911811,0.2000829788282302,2.402737930226747,0.7250793650793651,0.9776190476190475,0.9552380952380952,0.6577777777777778,0.9717460317460318,0.9331746031746032,0.4238068998196488,0.44861872809194037,0.4277493111101406,0.351648969504864,0.43626407148106267,0.46350918452653456,0.44227466849796115,0.3708330215187078,0.36824412775740983,0.39277545459019225,0.39264318674429605,0.29792209195290015,0.4319148104893894,0.44264710792616324,0.4333440759627587,0.3613702358402111,0.36410772257365476,0.3862897682450408,0.38161374238084905,0.2870904224197063,0.411092981565771,0.411092981565771,0.411092981565771,0.3581097929020258,0.42268666427661195,0.4429261280499242,0.4287568597645352,0.37111371823084754,0.33828087633088366,0.4443072081950067,0.42459047554735996,0.35915036321889215,0.4292062386258572,0.435195269830423,0.43519421216392945,0.4024688570753171,0.9776190476190475
epileptic_seizure_recognition,5750,178,5,0.024502212827720138,1.4997618502685246,33.43742984409092,0.0477115801102433,0.00012454345511186618,-0.13891431076948038,2603.926444328106,0.47843478260869565,0.43860869565217386,0.6685217391304348,0.2573913043478261,0.26782608695652177,0.47547826086956524,0.00025293552403605866,0.02102129598524816,0.005154494878432695,1.1173142276397301e-05,0.17778281567116497,0.20626368749515217,0.18112137269797166,0.037826635730223344,0.00025293552403605866,0.02102129598524816,0.005154494878432695,1.1173142276397301e-05,0.15569396343983136,0.215213146640652,0.15628814459338272,0.027210192417334127,0.35279718063516347,0.42121018798945353,0.35809644854248196,0.19052262789599878,0.3454056425842464,0.31796839213710376,0.3454056425842464,0.14451045628220976,0.12728474913451435,0.1602584292164336,0.1664918252512281,0.030272270780358546,0.04219441630346414,0.04088302022413025,0.03531883796224484,0.0031372682967885424,0.017031954280655827,0.019871436223459566,0.019314097102024436,0.008614978032399937,0.6685217391304348
olivetti_faces,400,4096,40,0.6603394982332372,11.871645766896949,1.9821729560108352,0.41027487591756817,0.5537462684134081,0.10557364029973165,1.638531207317827,0.9225,0.915,0.9375,0.9575000000000001,0.9875,0.025,0.6981658287603276,0.8643886443339296,0.8606439531987762,0.5279682975156225,0.6584265581536409,0.8527226374652214,0.847742494775377,0.47151623359251127,0.5685576956154887,0.7810889222770162,0.7809688751095136,0.17765381575871808,0.2623549175253198,0.37051513157262933,0.29788719339097747,0.038514744559315445,3.1116918690644653e-12,0.7846585923698791,0.7621380921273669,0.0,0.7185535767974828,0.7004730791466384,0.7004730791466384,0.7185535767974828,0.6724310941420326,0.8591800060970097,0.8464209204070909,0.5023725493507153,0.2691953562306719,0.37278855426469953,0.31632044540530324,0.05679390073035173,0.5536360773848533,0.783415495941762,0.7800887416533885,0.3973874950219036,0.9875
fraud_detection_bank,20468,112,2,1.573436170684917e-22,38.312729811072955,2.39634149732371,0.0,5.705324371320658e-07,-0.2585125471518648,104.21668150515173,0.8513288800412395,0.7343169931243198,0.7503419220753056,0.7343169931243198,0.8611007080015913,0.7343169931243198,0.0009580758798107037,0.004496761206205722,0.0005686755496003165,-0.00031152244813932334,0.0007863270274782212,0.004419981766716417,0.0010786978463544967,-0.00037374912804370887,0.00010485846829780966,0.002223449425274116,0.00031125606984632744,-0.00012468681010186655,0.00010485846829780963,0.002223449425274116,0.00031125606984632744,0.0,0.00047736344685531394,0.004233412392206441,0.0007485876404242576,0.0,0.010631040245668215,0.010631040245668215,0.010631040245668215,1.2240040425940164e-07,0.012548913143910245,0.01487819428238946,0.012895128661393748,-0.00037374912804370887,0.02324381867110142,0.029120333081752763,0.035833898940044955,-0.0004079517690077611,0.040088676613744836,0.040938368996293335,0.04025569003617569,-0.05357871445205688,0.8611007080015913
mobile_price_classification,2000,20,4,0.9115969321241497,902.0038662317205,1.8441773952462714,0.03473311044622099,0.06604413894423589,0.15072899664602765,0.9252640454609005,0.9345000000000001,0.8089999999999999,0.8859999999999999,0.961,0.9504999999999999,0.9744999999999999,0.5162886141604429,0.5174125542098926,0.5173630897799428,0.45387829106889405,0.4414962512597479,0.44940817578535625,0.4432723712503962,0.3615741479237692,0.003752830160178375,0.03606438596300607,0.015250090345688189,3.7179250948435904e-06,0.5332550665324794,0.5307525695492536,0.5338220648226303,0.5502710763924051,0.009622344994204148,0.4273390274897303,0.30883775641144123,0.0,0.12995673765842147,0.12887376733676478,0.12995673765842147,0.10043448195999224,0.5163611399670155,0.5204989400562781,0.5169464652143849,0.463843170405348,0.4374863986899557,0.44902278061456186,0.434916455261538,0.39401083111203994,0.5252740009222153,0.5294364942158267,0.5258483274427854,0.4837051224836067,0.9744999999999999
world12d,150,12,5,0.15966516041871118,2.8678778535464597,3.1644474781085603,0.006967039422649809,0.0007682188870494291,-0.17354526168555573,74.25420165154364,0.7933333333333334,0.8266666666666668,0.9266666666666667,0.6133333333333334,0.8933333333333333,0.8666666666666668,0.3447440650052353,0.41282303466829184,0.41282171997047906,0.31207762390455884,0.32026597730689754,0.39479798865555055,0.39349726165340654,0.2901023108141451,0.017044388561256653,0.16195566027636973,0.1473035228609293,0.006902092311101381,0.017044388561256653,0.08033617338239545,0.048941358578079124,0.006720186938774157,0.02407831136036887,0.08033617338239545,0.0752231580256044,0.008581446339043345,0.249126433892869,0.248584174875834,0.249126433892869,0.249126433892869,0.3139952826712565,0.3698446253441638,0.3693445740492054,0.29145269540917085,0.32610128600935673,0.40310784057584675,0.3849105359415793,0.25826577812964135,0.5168489292801148,0.5402498864343499,0.5388975767447571,0.4873722149823011,0.9266666666666667
siberian_weather_stats,1439,11,9,0.12251673980219249,6.3808243138370235,14.241523511994538,0.0022652732528161924,0.0006044775228328821,-0.255834745551635,114.30454412021038,0.334284262485482,0.33772502903600465,0.39751742160278747,0.3669231513743709,0.36278794037940376,0.3537650019357336,0.02545595580518457,0.05304075500356663,0.05184023669320183,0.0027356906125087805,0.02812916009961463,0.05786833531477888,0.0560259032577036,0.011220476188713273,0.022084219120202933,0.054897912969889016,0.05294761001836812,-0.00118317863037412,0.013917971399042195,0.019459135537250094,0.01764989478802572,0.0027133820120797962,0.038867621301011325,0.1274544788448015,0.12744201784005194,0.0,0.01908795679806862,0.018047093324522374,0.015084024604439177,0.006132426371316766,0.02977902142955987,0.06257786133914586,0.05979728348344039,-0.0019415624941005155,0.045339219040568986,0.09946318970459755,0.09061673802880053,0.003784596215654787,0.03221385224973554,0.06154909728706872,0.06030492642595673,0.0072608545395424955,0.39751742160278747
statlog_image_segmentation,2310,19,7,0.6888857624105482,359.9263809929031,2.338458936867601,0.11076189383594728,0.002288305588488406,0.14369367285517526,5.578446358842703,0.9627705627705627,0.7965367965367965,0.9757575757575758,0.8796536796536797,0.9155844155844155,0.9281385281385282,0.34394469364721153,0.4400356348625448,0.3499328593507635,0.15298997856086288,0.40582156155554105,0.44418155219660804,0.41297165438311534,0.23035084659796504,0.0034180463131162847,0.049399440551327375,0.020051011438105452,0.00011728066342601055,0.35035885517313214,0.4478081311662933,0.35033185500840786,0.10299594423903131,0.5448612343653275,0.5023606126337583,0.5454299963844148,0.39210521810287413,0.5986595902252267,0.6133233735665086,0.6292313369801336,0.5986595902252267,0.5322923114409506,0.5878211320861494,0.5404704152344314,0.32565163351883275,0.5182008174207846,0.482472513146023,0.5109673963080662,0.2084594966043063,0.5609499220200631,0.5746933841864637,0.5653771636412875,0.42361641623264557,0.9757575757575758
htru2,17898,8,2,0.34346820701869185,1962.9392931369593,1.13191632217954,0.0005850477733220042,0.003234578653716876,0.26153407735207385,0.7584254180662505,0.9729021089814733,0.9440163679814436,0.978712430206621,0.9722316867012882,0.9747459185409614,0.9705551627198383,0.10994149860499072,0.11080301223890257,0.11024884756340916,0.23966607503156112,0.042176183051534255,0.045053082909002555,0.04242311829860526,-0.01790878908544397,1.3255128126682601e-05,0.0012007696617171164,0.00040816888160466746,-0.0002078079945186479,0.052105580052702924,0.05636254549795218,0.017740806460634088,0.05103786464556183,0.03335671938234201,0.038652284176267725,0.036931942433194975,0.07906904357632014,0.1446569795772482,0.1446569795772482,0.1446569795772482,0.14504987003785758,0.1412965882410651,0.17032977603265917,0.14140076766013682,0.10529584736545172,0.13242450665405586,0.19140815729046473,0.1280952145639545,0.06522511489104739,0.15625972676593933,0.19796495256624266,0.1563490780723985,0.08898225629486561,0.978712430206621
sms_spam_collection,835,500,2,0.24006062295063177,10.369455903868513,6.742669399563256,0.0,0.05090077266437927,0.15670254689508092,9.329801445543847,0.9197604790419162,0.977245508982036,0.9676646706586827,0.9652694610778443,0.918562874251497,0.9520958083832335,0.15170786707513523,0.18729219868262514,0.16162329899452038,0.20416954305001273,0.15919640758297002,0.19688390135542594,0.16551519075897983,0.20439679633578672,0.0930876804678704,0.13718178303586018,0.10324545960351642,0.12419312454296301,0.597201081210775,0.5993284979808584,0.5985630922136786,0.7820174094858958,0.09506975258315814,0.26401378784919066,0.1343185751380407,0.036572765621298735,0.08563832744624757,0.07285514758662348,0.08563832744624757,0.08563832744624757,0.02059184703474304,0.10802073374067926,0.03592802503042406,-0.10585902578726272,0.15376072990176323,0.17031800630837896,0.11738710236660946,0.12466274013608189,0.0,0.0,0.0,0.0,0.977245508982036
hate_speech,3221,100,3,0.26962260583388226,25.070447410563794,8.277079360974486,0.0,0.010139561062720525,-0.0025650159754957618,19.448743623257652,0.8332765178872357,0.8481838316722039,0.868054793201406,0.875506283403149,0.8543911599017768,0.8621503201887428,0.0008349022693213829,0.006470146362323462,0.006324339347715145,-0.006234014106700813,0.03750595956884774,0.03985327764208549,0.03982878969300251,0.09996868426460548,0.0010480526919004582,0.012825056945470653,0.0032413516509813708,0.0015582262486713357,0.05432923707263367,0.07679166957828268,0.05595306757500631,0.1478199519237052,0.11212345619328205,0.2598920780937223,0.14645528252306184,0.0893386680147683,0.10283366299011694,0.07210076852240457,0.09669735769226145,0.04179391300472579,0.08417942951914405,0.0986796466798816,0.09168306923791532,-0.016533947840554362,0.07834818886980051,0.08916042032382203,0.07822049674549643,-0.03226099179471877,0.0,0.0,0.0,0.0,0.875506283403149
cardiovascular_study,2927,15,2,0.39897556268455026,53.042160730095624,5.023787060256169,0.00887106353822346,0.0003501106867911121,0.10811287900996547,7.096086617288862,0.8489921530877161,0.8503585076281321,0.8486508561593885,0.8537738105656194,0.846258277179779,0.8455791838044397,0.02463155437478591,0.03602041781778556,0.027898050255575135,0.06230257823866235,0.018371242115097237,0.024884185033948295,0.020896891778980516,0.05867093319910401,0.01414627421308146,0.04438103012472697,0.01748415515378452,0.018690724221460626,0.027175241270008865,0.03765496978951219,0.02600809151103613,0.06651648792618334,0.016621601876719013,0.04411686419752861,0.03187524226097345,0.13142825530625185,0.029656167035979165,0.013113698821215833,0.029656167035979165,0.028133100096115315,0.017164030148777872,0.021018475061299932,0.017928466298218596,0.030315059489051333,0.016965473475252228,0.023809166266917557,0.018664731053360632,0.027793784315644353,0.017007449502083997,0.01921714483414528,0.01746848132217538,0.03184638724207511,0.8537738105656194
fetal_health_classification,2126,21,3,0.6738071272532739,133.437199603126,2.5284829570186385,1.6118151465693746e-08,0.011469480579941847,0.10357513342935666,1.8100340673464979,0.8367776857221763,0.8198630212648439,0.8791217895608948,0.835843137254902,0.8396155758077878,0.8292493786246894,0.1515092892586517,0.15830987836116284,0.1558531984718989,0.0854219244375536,0.10135292583720121,0.11294187422971588,0.10421123027642402,0.08928173967674914,0.020555514404367974,0.06359953653094022,0.024890877692400174,0.019305192062540683,0.16568656570222012,0.1482631556310085,0.14708752679275308,0.1674094801791348,0.16936423669241657,0.15340236813547095,0.21183702641546104,0.23601885127400551,0.15018704672869734,0.15018704672869734,0.15018704672869734,0.1455089716459725,0.14958546459681965,0.17544894989760082,0.1520253550315611,0.0933636532367348,0.12138418287071265,0.21192125572615456,0.1513935876479167,0.07125649727700971,0.12026646094939328,0.1416858113041018,0.12241244774728344,0.037866251455704075,0.8791217895608948
wine_quality,4898,11,7,0.19974495033330192,41.439031285927584,10.310547737374936,0.0040282143327959935,0.00038128283627448416,-0.22482028417529276,247.90503650605496,0.5781922411456921,0.45447061766483915,0.6841583456671739,0.46855975485188966,0.5351191344770798,0.4879583498363595,0.028746886646411462,0.03353869039075385,0.033214508281719776,0.015246320392208584,0.03252894946463614,0.0382174879180592,0.0373754690178595,0.013168436892301207,0.008051511983985255,0.04363600273655088,0.015566948975429155,0.002159426153275306,0.02806162516967604,0.03423081998998393,0.028853717318973023,0.016551131732568537,0.02438903417699913,0.04711575383223033,0.04437272251752677,0.002937938631619148,0.029192580500667642,0.018706053101294258,0.029192580500667642,0.029192580500667642,0.03314649671282598,0.04008640185250197,0.04010786152034692,0.015321840592504628,0.03352060950687384,0.04725875345593243,0.044383230265729254,0.012240261736956314,0.033928055244589264,0.04155944285325039,0.038666785599358294,0.01561861722567948,0.6841583456671739
spectf_heart,80,44,2,0.4124713956612071,7.716800447435288,2.819847893735717,0.145389162199771,0.03378190596551973,0.07986593311465244,2.5269540313797942,0.7375,0.7625,0.7625,0.7375,0.65,0.75,0.07945269607276795,0.12868786230125812,0.12241549104307729,0.019701615850267713,0.08123609716694967,0.16469178636743015,0.16456735004319734,0.07315476950581026,0.003593604075958315,0.09431589802949886,0.08838016434899415,0.0063484505812800044,0.18850228903760824,0.20779499969696288,0.20738928905939386,0.13464056462172264,0.24939916870074744,0.3993001420123974,0.2740879413902014,0.32209215681561426,0.22095150067023864,0.22095150067023864,0.21230938541397185,0.22095150067023864,0.23341863215435357,0.2469414849464827,0.2420370174162751,0.1401740135486564,0.1716255923639489,0.20559162115656737,0.17737545670692845,0.045655861662319566,0.02667136306806179,0.05421015770803396,0.05063298287486072,0.005079498177830812,0.7625
